neighborhood,rec_id,year,population
San Ignacio Yaqui,MINORITY,2010,469
San Ignacio Yaqui,DIVINDX,2010,88.9
San Ignacio Yaqui,HISPWHT,2019,129
San Ignacio Yaqui,HISPBLK,2019,6
San Ignacio Yaqui,HISPAI,2019,37
San Ignacio Yaqui,HISPASN,2019,1
San Ignacio Yaqui,HISPPI,2019,0
San Ignacio Yaqui,HISPOTH,2019,139
San Ignacio Yaqui,HISPMLT,2019,17
San Ignacio Yaqui,HWHITE,2010,120
San Ignacio Yaqui,HBLACK,2010,5
San Ignacio Yaqui,HAMERIND,2010,35
San Ignacio Yaqui,HASIAN,2010,1
San Ignacio Yaqui,HPACIFIC,2010,0
San Ignacio Yaqui,HOTHRACE,2010,125
San Ignacio Yaqui,HRACE2UP,2010,16
San Ignacio Yaqui,HRACEBAS,2010,302
San Ignacio Yaqui,H1RACE,2010,286
San Ignacio Yaqui,HADRBASE,2010,204
San Ignacio Yaqui,HAD1RACE,2010,196
San Ignacio Yaqui,U18RBASE,2010,174
San Ignacio Yaqui,NONHISP,2019,270
Santa Cruz Southwest,WHITE,2019,1609
Santa Cruz Southwest,BLACK,2019,53
Santa Cruz Southwest,AMERIND,2019,135
Santa Cruz Southwest,ASIAN,2019,22
Santa Cruz Southwest,PACIFIC,2019,6
Santa Cruz Southwest,OTHRACE,2019,986
Santa Cruz Southwest,RACE2UP,2019,112
Santa Cruz Southwest,HISPPOP,2019,2326
Santa Cruz Southwest,MINORITY,2019,2470
Santa Cruz Southwest,WHITE,2010,1628
Santa Cruz Southwest,BLACK,2010,55
Santa Cruz Southwest,AMERIND,2010,132
Santa Cruz Southwest,ASIAN,2010,20
Santa Cruz Southwest,PACIFIC,2010,5
Santa Cruz Southwest,OTHRACE,2010,908
Santa Cruz Southwest,RACE2UP,2010,107
Santa Cruz Southwest,HISPPOP,2010,2170
Santa Cruz Southwest,MINORITY,2010,2314
Santa Cruz Southwest,DIVINDX,2010,79.2
Santa Cruz Southwest,HISPWHT,2019,1156
Santa Cruz Southwest,HISPBLK,2019,17
Santa Cruz Southwest,HISPAI,2019,76
Santa Cruz Southwest,HISPASN,2019,6
Santa Cruz Southwest,HISPPI,2019,6
Santa Cruz Southwest,HISPOTH,2019,986
Santa Cruz Southwest,HISPMLT,2019,79
Santa Cruz Southwest,HWHITE,2010,1087
Santa Cruz Southwest,HBLACK,2010,18
Santa Cruz Southwest,HAMERIND,2010,72
Santa Cruz Southwest,HASIAN,2010,5
Santa Cruz Southwest,HPACIFIC,2010,5
Santa Cruz Southwest,HOTHRACE,2010,908
Santa Cruz Southwest,HRACE2UP,2010,74
Santa Cruz Southwest,HRACEBAS,2010,2169
Santa Cruz Southwest,H1RACE,2010,2096
Santa Cruz Southwest,HADRBASE,2010,1338
Santa Cruz Southwest,HAD1RACE,2010,1299
Santa Cruz Southwest,U18RBASE,2010,926
Santa Cruz Southwest,NONHISP,2019,597
Santa Rita Park - West Ochoa,WHITE,2019,1087
Santa Rita Park - West Ochoa,BLACK,2019,160
Santa Rita Park - West Ochoa,AMERIND,2019,142
Santa Rita Park - West Ochoa,ASIAN,2019,9
Santa Rita Park - West Ochoa,PACIFIC,2019,1
Santa Rita Park - West Ochoa,OTHRACE,2019,516
Santa Rita Park - West Ochoa,RACE2UP,2019,97
Santa Rita Park - West Ochoa,HISPPOP,2019,1378
Santa Rita Park - West Ochoa,MINORITY,2019,1653
Santa Rita Park - West Ochoa,WHITE,2010,1091
Santa Rita Park - West Ochoa,BLACK,2010,154
Santa Rita Park - West Ochoa,AMERIND,2010,135
Santa Rita Park - West Ochoa,ASIAN,2010,8
Santa Rita Park - West Ochoa,PACIFIC,2010,1
Santa Rita Park - West Ochoa,OTHRACE,2010,448
Santa Rita Park - West Ochoa,RACE2UP,2010,88
Santa Rita Park - West Ochoa,HISPPOP,2010,1234
Santa Rita Park - West Ochoa,MINORITY,2010,1498
Santa Rita Park - West Ochoa,DIVINDX,2010,82.1
Santa Rita Park - West Ochoa,HISPWHT,2019,728
Santa Rita Park - West Ochoa,HISPBLK,2019,16
Santa Rita Park - West Ochoa,HISPAI,2019,61
Santa Rita Park - West Ochoa,HISPASN,2019,3
Santa Rita Park - West Ochoa,HISPPI,2019,1
Santa Rita Park - West Ochoa,HISPOTH,2019,512
Santa Rita Park - West Ochoa,HISPMLT,2019,56
Santa Rita Park - West Ochoa,HWHITE,2010,663
Santa Rita Park - West Ochoa,HBLACK,2010,14
Santa Rita Park - West Ochoa,HAMERIND,2010,56
Santa Rita Park - West Ochoa,HASIAN,2010,3
Santa Rita Park - West Ochoa,HPACIFIC,2010,1
Santa Rita Park - West Ochoa,HOTHRACE,2010,445
Santa Rita Park - West Ochoa,HRACE2UP,2010,52
Santa Rita Park - West Ochoa,HRACEBAS,2010,1234
Santa Rita Park - West Ochoa,H1RACE,2010,1182
Santa Rita Park - West Ochoa,HADRBASE,2010,873
Santa Rita Park - West Ochoa,HAD1RACE,2010,845
Santa Rita Park - West Ochoa,U18RBASE,2010,481
Santa Rita Park - West Ochoa,NONHISP,2019,634
Sewell,WHITE,2019,530
Sewell,BLACK,2019,33
Sewell,AMERIND,2019,12
Sewell,ASIAN,2019,33
Sewell,PACIFIC,2019,0
Sewell,OTHRACE,2019,76
Sewell,RACE2UP,2019,37
Sewell,HISPPOP,2019,204
Sewell,MINORITY,2019,300
Sewell,WHITE,2010,603
Sewell,BLACK,2010,33
Sewell,AMERIND,2010,11
Sewell,ASIAN,2010,29
Sewell,PACIFIC,2010,0
Sewell,OTHRACE,2010,67
Sewell,RACE2UP,2010,35
Sewell,HISPPOP,2010,184
Sewell,MINORITY,2010,273
Sewell,DIVINDX,2010,61.4
Sewell,HISPWHT,2019,108
Sewell,HISPBLK,2019,2
Sewell,HISPAI,2019,7
Sewell,HISPASN,2019,0
Sewell,HISPPI,2019,0
Sewell,HISPOTH,2019,76
Sewell,HISPMLT,2019,12
Sewell,HWHITE,2010,98
Sewell,HBLACK,2010,2
Sewell,HAMERIND,2010,6
Sewell,HASIAN,2010,0
Sewell,HPACIFIC,2010,0
Sewell,HOTHRACE,2010,67
Sewell,HRACE2UP,2010,11
Sewell,HRACEBAS,2010,184
Sewell,H1RACE,2010,173
Sewell,HADRBASE,2010,124
Sewell,HAD1RACE,2010,120
Sewell,U18RBASE,2010,149
Sewell,NONHISP,2019,518
South Harrison,WHITE,2019,5028
South Harrison,BLACK,2019,396
South Harrison,AMERIND,2019,75
South Harrison,ASIAN,2019,278
South Harrison,PACIFIC,2019,33
South Harrison,OTHRACE,2019,418
South Harrison,RACE2UP,2019,268
South Harrison,HISPPOP,2019,1659
South Harrison,MINORITY,2019,2518
South Harrison,WHITE,2010,5199
South Harrison,BLACK,2010,351
South Harrison,AMERIND,2010,64
South Harrison,ASIAN,2010,221
South Harrison,PACIFIC,2010,28
South Harrison,OTHRACE,2010,337
South Harrison,RACE2UP,2010,224
South Harrison,HISPPOP,2010,1366
South Harrison,MINORITY,2010,2097
South Harrison,DIVINDX,2010,56.1
South Harrison,HISPWHT,2019,1050
South Harrison,HISPBLK,2019,19
South Harrison,HISPAI,2019,34
South Harrison,HISPASN,2019,21
South Harrison,HISPPI,2019,5
South Harrison,HISPOTH,2019,410
South Harrison,HISPMLT,2019,120
South Harrison,HWHITE,2010,873
South Harrison,HBLACK,2010,16
South Harrison,HAMERIND,2010,28
South Harrison,HASIAN,2010,16
South Harrison,HPACIFIC,2010,4
South Harrison,HOTHRACE,2010,329
South Harrison,HRACE2UP,2010,100
South Harrison,HRACEBAS,2010,1366
South Harrison,H1RACE,2010,1266
South Harrison,HADRBASE,2010,851
South Harrison,HAD1RACE,2010,814
South Harrison,U18RBASE,2010,1466
South Harrison,NONHISP,2019,4837
South Park,WHITE,2019,1740
South Park,BLACK,2019,412
South Park,AMERIND,2019,131
South Park,ASIAN,2019,58
South Park,PACIFIC,2019,6
South Park,OTHRACE,2019,1190
South Park,RACE2UP,2019,142
South Park,HISPPOP,2019,2762
South Park,MINORITY,2019,3323
South Park,WHITE,2010,1741
South Park,BLACK,2010,410
South Park,AMERIND,2010,132
South Park,ASIAN,2010,53
South Park,PACIFIC,2010,6
South Park,OTHRACE,2010,1096
South Park,RACE2UP,2010,136
South Park,HISPPOP,2010,2583
South Park,MINORITY,2010,3141
South Park,DIVINDX,2010,84.9
South Park,HISPWHT,2019,1384
South Park,HISPBLK,2019,38
South Park,HISPAI,2019,53
South Park,HISPASN,2019,4
South Park,HISPPI,2019,3
South Park,HISPOTH,2019,1185
South Park,HISPMLT,2019,95
South Park,HWHITE,2010,1307
South Park,HBLACK,2010,35
South Park,HAMERIND,2010,51
South Park,HASIAN,2010,4
South Park,HPACIFIC,2010,3
South Park,HOTHRACE,2010,1091
South Park,HRACE2UP,2010,92
South Park,HRACEBAS,2010,2583
South Park,H1RACE,2010,2491
South Park,HADRBASE,2010,1712
South Park,HAD1RACE,2010,1657
South Park,U18RBASE,2010,1076
South Park,NONHISP,2019,917
Cabrini,WHITE,2019,1434
Cabrini,BLACK,2019,158
Cabrini,AMERIND,2019,76
Cabrini,ASIAN,2019,41
Cabrini,PACIFIC,2019,10
Cabrini,OTHRACE,2019,219
Cabrini,RACE2UP,2019,132
Cabrini,HISPPOP,2019,709
Cabrini,MINORITY,2019,1042
Cabrini,WHITE,2010,1452
Cabrini,BLACK,2010,138
Cabrini,AMERIND,2010,66
Cabrini,ASIAN,2010,33
Cabrini,PACIFIC,2010,8
Cabrini,OTHRACE,2010,177
Cabrini,RACE2UP,2010,110
Cabrini,HISPPOP,2010,583
Cabrini,MINORITY,2010,871
Cabrini,DIVINDX,2010,68.4
Cabrini,HISPWHT,2019,406
Cabrini,HISPBLK,2019,22
Cabrini,HISPAI,2019,17
Cabrini,HISPASN,2019,2
Cabrini,HISPPI,2019,2
Cabrini,HISPOTH,2019,210
Cabrini,HISPMLT,2019,49
Cabrini,HWHITE,2010,338
Cabrini,HBLACK,2010,18
Cabrini,HAMERIND,2010,14
Cabrini,HASIAN,2010,2
Cabrini,HPACIFIC,2010,1
Cabrini,HOTHRACE,2010,168
Cabrini,HRACE2UP,2010,41
Cabrini,HRACEBAS,2010,582
Cabrini,H1RACE,2010,542
Cabrini,HADRBASE,2010,412
Cabrini,HAD1RACE,2010,388
Cabrini,U18RBASE,2010,414
Cabrini,NONHISP,2019,1361
Starr Pass,WHITE,2019,1362
Starr Pass,BLACK,2019,68
Starr Pass,AMERIND,2019,44
Starr Pass,ASIAN,2019,52
Starr Pass,PACIFIC,2019,8
Starr Pass,OTHRACE,2019,213
Starr Pass,RACE2UP,2019,66
Starr Pass,HISPPOP,2019,741
Starr Pass,MINORITY,2019,907
Starr Pass,WHITE,2010,1358
Starr Pass,BLACK,2010,59
Starr Pass,AMERIND,2010,37
Starr Pass,ASIAN,2010,42
Starr Pass,PACIFIC,2010,7
Starr Pass,OTHRACE,2010,170
Starr Pass,RACE2UP,2010,55
Starr Pass,HISPPOP,2010,607
Starr Pass,MINORITY,2010,748
Starr Pass,DIVINDX,2010,66.3
Starr Pass,HISPWHT,2019,456
Starr Pass,HISPBLK,2019,5
Starr Pass,HISPAI,2019,18
Starr Pass,HISPASN,2019,3
Starr Pass,HISPPI,2019,3
Starr Pass,HISPOTH,2019,212
Starr Pass,HISPMLT,2019,44
Starr Pass,HWHITE,2010,377
Starr Pass,HBLACK,2010,3
Starr Pass,HAMERIND,2010,15
Starr Pass,HASIAN,2010,3
Starr Pass,HPACIFIC,2010,3
Starr Pass,HOTHRACE,2010,170
Starr Pass,HRACE2UP,2010,37
Starr Pass,HRACEBAS,2010,608
Starr Pass,H1RACE,2010,570
Starr Pass,HADRBASE,2010,447
Starr Pass,HAD1RACE,2010,425
Starr Pass,U18RBASE,2010,242
Starr Pass,NONHISP,2019,1072
Stella Mann,WHITE,2019,2752
Stella Mann,BLACK,2019,439
Stella Mann,AMERIND,2019,78
Stella Mann,ASIAN,2019,182
Stella Mann,PACIFIC,2019,19
Stella Mann,OTHRACE,2019,692
Stella Mann,RACE2UP,2019,341
Stella Mann,HISPPOP,2019,1708
Stella Mann,MINORITY,2019,2525
Stella Mann,WHITE,2010,2894
Stella Mann,BLACK,2010,397
Stella Mann,AMERIND,2010,70
Stella Mann,ASIAN,2010,151
Stella Mann,PACIFIC,2010,17
Stella Mann,OTHRACE,2010,578
Stella Mann,RACE2UP,2010,297
Stella Mann,HISPPOP,2010,1450
Stella Mann,MINORITY,2010,2175
Stella Mann,DIVINDX,2010,75.4
Stella Mann,HISPWHT,2019,774
Stella Mann,HISPBLK,2019,56
Stella Mann,HISPAI,2019,27
Stella Mann,HISPASN,2019,8
Stella Mann,HISPPI,2019,1
Stella Mann,HISPOTH,2019,685
Stella Mann,HISPMLT,2019,157
Stella Mann,HWHITE,2010,665
Stella Mann,HBLACK,2010,47
Stella Mann,HAMERIND,2010,23
Stella Mann,HASIAN,2010,7
Stella Mann,HPACIFIC,2010,1
Stella Mann,HOTHRACE,2010,570
Stella Mann,HRACE2UP,2010,137
Stella Mann,HRACEBAS,2010,1450
Stella Mann,H1RACE,2010,1313
Stella Mann,HADRBASE,2010,883
Stella Mann,HAD1RACE,2010,835
Stella Mann,U18RBASE,2010,1188
Stella Mann,NONHISP,2019,2796
Sunnyside,WHITE,2019,8953
Sunnyside,BLACK,2019,261
Sunnyside,AMERIND,2019,743
Sunnyside,ASIAN,2019,76
Sunnyside,PACIFIC,2019,13
Sunnyside,OTHRACE,2019,4943
Sunnyside,RACE2UP,2019,460
Sunnyside,HISPPOP,2019,13975
Sunnyside,MINORITY,2019,14723
Sunnyside,WHITE,2010,9142
Sunnyside,BLACK,2010,272
Sunnyside,AMERIND,2010,770
Sunnyside,ASIAN,2010,74
Sunnyside,PACIFIC,2010,13
Sunnyside,OTHRACE,2010,4752
Sunnyside,RACE2UP,2010,459
Sunnyside,HISPPOP,2010,13751
Sunnyside,MINORITY,2010,14539
Sunnyside,DIVINDX,2010,71.8
Sunnyside,HISPWHT,2019,8226
Sunnyside,HISPBLK,2019,86
Sunnyside,HISPAI,2019,303
Sunnyside,HISPASN,2019,26
Sunnyside,HISPPI,2019,3
Sunnyside,HISPOTH,2019,4922
Sunnyside,HISPMLT,2019,409
Sunnyside,HWHITE,2010,8199
Sunnyside,HBLACK,2010,84
Sunnyside,HAMERIND,2010,301
Sunnyside,HASIAN,2010,27
Sunnyside,HPACIFIC,2010,3
Sunnyside,HOTHRACE,2010,4728
Sunnyside,HRACE2UP,2010,409
Sunnyside,HRACEBAS,2010,13751
Sunnyside,H1RACE,2010,13342
Sunnyside,HADRBASE,2010,9053
Sunnyside,HAD1RACE,2010,8785
Sunnyside,U18RBASE,2010,5108
Sunnyside,NONHISP,2019,1475
Sunset Villa,WHITE,2019,733
Sunset Villa,BLACK,2019,40
Sunset Villa,AMERIND,2019,74
Sunset Villa,ASIAN,2019,16
Sunset Villa,PACIFIC,2019,2
Sunset Villa,OTHRACE,2019,388
Sunset Villa,RACE2UP,2019,40
Sunset Villa,HISPPOP,2019,1078
Sunset Villa,MINORITY,2019,1169
Sunset Villa,WHITE,2010,728
Sunset Villa,BLACK,2010,39
Sunset Villa,AMERIND,2010,73
Sunset Villa,ASIAN,2010,14
Sunset Villa,PACIFIC,2010,2
Sunset Villa,OTHRACE,2010,357
Sunset Villa,RACE2UP,2010,38
Sunset Villa,HISPPOP,2010,1012
Sunset Villa,MINORITY,2010,1103
Sunset Villa,DIVINDX,2010,76.3
Sunset Villa,HISPWHT,2019,609
Sunset Villa,HISPBLK,2019,6
Sunset Villa,HISPAI,2019,35
Sunset Villa,HISPASN,2019,6
Sunset Villa,HISPPI,2019,2
Sunset Villa,HISPOTH,2019,388
Sunset Villa,HISPMLT,2019,32
Sunset Villa,HWHITE,2010,580
Sunset Villa,HBLACK,2010,6
Sunset Villa,HAMERIND,2010,33
Sunset Villa,HASIAN,2010,6
Sunset Villa,HPACIFIC,2010,2
Sunset Villa,HOTHRACE,2010,356
Sunset Villa,HRACE2UP,2010,31
Sunset Villa,HRACEBAS,2010,1014
Sunset Villa,H1RACE,2010,982
Sunset Villa,HADRBASE,2010,691
Sunset Villa,HAD1RACE,2010,674
Sunset Villa,U18RBASE,2010,350
Sunset Villa,NONHISP,2019,214
Swan Way Park,WHITE,2019,742
Swan Way Park,BLACK,2019,93
Swan Way Park,AMERIND,2019,28
Swan Way Park,ASIAN,2019,69
Swan Way Park,PACIFIC,2019,16
Swan Way Park,OTHRACE,2019,92
Swan Way Park,RACE2UP,2019,57
Swan Way Park,HISPPOP,2019,281
Swan Way Park,MINORITY,2019,505
Swan Way Park,WHITE,2010,823
Swan Way Park,BLACK,2010,87
Swan Way Park,AMERIND,2010,26
Swan Way Park,ASIAN,2010,58
Swan Way Park,PACIFIC,2010,15
Swan Way Park,OTHRACE,2010,78
Swan Way Park,RACE2UP,2010,51
Swan Way Park,HISPPOP,2010,246
Swan Way Park,MINORITY,2010,449
Swan Way Park,DIVINDX,2010,64.9
Swan Way Park,HISPWHT,2019,150
Swan Way Park,HISPBLK,2019,6
Swan Way Park,HISPAI,2019,10
Swan Way Park,HISPASN,2019,0
Swan Way Park,HISPPI,2019,1
Swan Way Park,HISPOTH,2019,92
Swan Way Park,HISPMLT,2019,21
Swan Way Park,HWHITE,2010,133
Swan Way Park,HBLACK,2010,5
Swan Way Park,HAMERIND,2010,9
Swan Way Park,HASIAN,2010,0
Swan Way Park,HPACIFIC,2010,1
Swan Way Park,HOTHRACE,2010,78
Swan Way Park,HRACE2UP,2010,19
Swan Way Park,HRACEBAS,2010,245
Swan Way Park,H1RACE,2010,227
Swan Way Park,HADRBASE,2010,176
Swan Way Park,HAD1RACE,2010,168
Swan Way Park,U18RBASE,2010,219
Swan Way Park,NONHISP,2019,817
Terra Del Sol,WHITE,2019,3385
Terra Del Sol,BLACK,2019,251
Terra Del Sol,AMERIND,2019,69
Terra Del Sol,ASIAN,2019,101
Terra Del Sol,PACIFIC,2019,18
Terra Del Sol,OTHRACE,2019,551
Terra Del Sol,RACE2UP,2019,256
Terra Del Sol,HISPPOP,2019,1498
Terra Del Sol,MINORITY,2019,1997
Terra Del Sol,WHITE,2010,3486
Terra Del Sol,BLACK,2010,218
Terra Del Sol,AMERIND,2010,60
Terra Del Sol,ASIAN,2010,82
Terra Del Sol,PACIFIC,2010,17
Terra Del Sol,OTHRACE,2010,444
Terra Del Sol,RACE2UP,2010,214
Terra Del Sol,HISPPOP,2010,1234
Terra Del Sol,MINORITY,2010,1664
Terra Del Sol,DIVINDX,2010,64
Terra Del Sol,HISPWHT,2019,753
Terra Del Sol,HISPBLK,2019,37
Terra Del Sol,HISPAI,2019,21
Terra Del Sol,HISPASN,2019,1
Terra Del Sol,HISPPI,2019,1
Terra Del Sol,HISPOTH,2019,545
Terra Del Sol,HISPMLT,2019,140
Terra Del Sol,HWHITE,2010,629
Terra Del Sol,HBLACK,2010,30
Terra Del Sol,HAMERIND,2010,17
Terra Del Sol,HASIAN,2010,1
Terra Del Sol,HPACIFIC,2010,1
Terra Del Sol,HOTHRACE,2010,438
Terra Del Sol,HRACE2UP,2010,118
Terra Del Sol,HRACEBAS,2010,1234
Terra Del Sol,H1RACE,2010,1117
Terra Del Sol,HADRBASE,2010,818
Terra Del Sol,HAD1RACE,2010,764
Terra Del Sol,U18RBASE,2010,953
Terra Del Sol,NONHISP,2019,3132
Thunderbird Heights/Wilmot Desert Esta,WHITE,2019,768
Thunderbird Heights/Wilmot Desert Esta,BLACK,2019,29
Thunderbird Heights/Wilmot Desert Esta,AMERIND,2019,11
Thunderbird Heights/Wilmot Desert Esta,ASIAN,2019,46
Thunderbird Heights/Wilmot Desert Esta,PACIFIC,2019,2
Thunderbird Heights/Wilmot Desert Esta,OTHRACE,2019,62
Thunderbird Heights/Wilmot Desert Esta,RACE2UP,2019,36
Thunderbird Heights/Wilmot Desert Esta,HISPPOP,2019,204
Thunderbird Heights/Wilmot Desert Esta,MINORITY,2019,314
Thunderbird Heights/Wilmot Desert Esta,WHITE,2010,696
Thunderbird Heights/Wilmot Desert Esta,BLACK,2010,22
Thunderbird Heights/Wilmot Desert Esta,AMERIND,2010,8
Thunderbird Heights/Wilmot Desert Esta,ASIAN,2010,32
Thunderbird Heights/Wilmot Desert Esta,PACIFIC,2010,2
Thunderbird Heights/Wilmot Desert Esta,OTHRACE,2010,44
Thunderbird Heights/Wilmot Desert Esta,RACE2UP,2010,26
Thunderbird Heights/Wilmot Desert Esta,HISPPOP,2010,146
Thunderbird Heights/Wilmot Desert Esta,MINORITY,2010,225
Thunderbird Heights/Wilmot Desert Esta,DIVINDX,2010,49.9
Thunderbird Heights/Wilmot Desert Esta,HISPWHT,2019,127
Thunderbird Heights/Wilmot Desert Esta,HISPBLK,2019,2
Thunderbird Heights/Wilmot Desert Esta,HISPAI,2019,2
Thunderbird Heights/Wilmot Desert Esta,HISPASN,2019,2
Thunderbird Heights/Wilmot Desert Esta,HISPPI,2019,0
Thunderbird Heights/Wilmot Desert Esta,HISPOTH,2019,61
Thunderbird Heights/Wilmot Desert Esta,HISPMLT,2019,10
Thunderbird Heights/Wilmot Desert Esta,HWHITE,2010,92
Thunderbird Heights/Wilmot Desert Esta,HBLACK,2010,2
Thunderbird Heights/Wilmot Desert Esta,HAMERIND,2010,2
Thunderbird Heights/Wilmot Desert Esta,HASIAN,2010,1
Thunderbird Heights/Wilmot Desert Esta,HPACIFIC,2010,0
Thunderbird Heights/Wilmot Desert Esta,HOTHRACE,2010,43
Thunderbird Heights/Wilmot Desert Esta,HRACE2UP,2010,7
Thunderbird Heights/Wilmot Desert Esta,HRACEBAS,2010,147
Thunderbird Heights/Wilmot Desert Esta,H1RACE,2010,139
Thunderbird Heights/Wilmot Desert Esta,HADRBASE,2010,107
Thunderbird Heights/Wilmot Desert Esta,HAD1RACE,2010,103
Thunderbird Heights/Wilmot Desert Esta,U18RBASE,2010,142
Thunderbird Heights/Wilmot Desert Esta,NONHISP,2019,751
Tucson Park West #1,WHITE,2019,846
Tucson Park West #1,BLACK,2019,71
Tucson Park West #1,AMERIND,2019,38
Tucson Park West #1,ASIAN,2019,51
Tucson Park West #1,PACIFIC,2019,5
Tucson Park West #1,OTHRACE,2019,148
Tucson Park West #1,RACE2UP,2019,39
Tucson Park West #1,HISPPOP,2019,538
Tucson Park West #1,MINORITY,2019,702
Tucson Park West #1,WHITE,2010,821
Tucson Park West #1,BLACK,2010,62
Tucson Park West #1,AMERIND,2010,33
Tucson Park West #1,ASIAN,2010,40
Tucson Park West #1,PACIFIC,2010,4
Tucson Park West #1,OTHRACE,2010,118
Tucson Park West #1,RACE2UP,2010,33
Tucson Park West #1,HISPPOP,2010,439
Tucson Park West #1,MINORITY,2010,577
Tucson Park West #1,DIVINDX,2010,71.2
Tucson Park West #1,HISPWHT,2019,350
Tucson Park West #1,HISPBLK,2019,6
Tucson Park West #1,HISPAI,2019,8
Tucson Park West #1,HISPASN,2019,5
Tucson Park West #1,HISPPI,2019,3
Tucson Park West #1,HISPOTH,2019,148
Tucson Park West #1,HISPMLT,2019,19
Tucson Park West #1,HWHITE,2010,288
Tucson Park West #1,HBLACK,2010,5
Tucson Park West #1,HAMERIND,2010,6
Tucson Park West #1,HASIAN,2010,4
Tucson Park West #1,HPACIFIC,2010,2
Tucson Park West #1,HOTHRACE,2010,118
Tucson Park West #1,HRACE2UP,2010,16
Tucson Park West #1,HRACEBAS,2010,439
Tucson Park West #1,H1RACE,2010,423
Tucson Park West #1,HADRBASE,2010,371
Tucson Park West #1,HAD1RACE,2010,357
Tucson Park West #1,U18RBASE,2010,90
Tucson Park West #1,NONHISP,2019,659
Vista Del Monte,WHITE,2019,1282
Vista Del Monte,BLACK,2019,93
Vista Del Monte,AMERIND,2019,37
Vista Del Monte,ASIAN,2019,30
Vista Del Monte,PACIFIC,2019,7
Vista Del Monte,OTHRACE,2019,138
Vista Del Monte,RACE2UP,2019,74
Vista Del Monte,HISPPOP,2019,426
Vista Del Monte,MINORITY,2019,624
Vista Del Monte,WHITE,2010,1355
Vista Del Monte,BLACK,2010,85
Vista Del Monte,AMERIND,2010,33
Vista Del Monte,ASIAN,2010,25
Vista Del Monte,PACIFIC,2010,7
Vista Del Monte,OTHRACE,2010,116
Vista Del Monte,RACE2UP,2010,64
Vista Del Monte,HISPPOP,2010,361
Vista Del Monte,MINORITY,2010,538
Vista Del Monte,DIVINDX,2010,56.9
Vista Del Monte,HISPWHT,2019,245
Vista Del Monte,HISPBLK,2019,7
Vista Del Monte,HISPAI,2019,8
Vista Del Monte,HISPASN,2019,1
Vista Del Monte,HISPPI,2019,1
Vista Del Monte,HISPOTH,2019,137
Vista Del Monte,HISPMLT,2019,25
Vista Del Monte,HWHITE,2010,209
Vista Del Monte,HBLACK,2010,6
Vista Del Monte,HAMERIND,2010,7
Vista Del Monte,HASIAN,2010,1
Vista Del Monte,HPACIFIC,2010,1
Vista Del Monte,HOTHRACE,2010,115
Vista Del Monte,HRACE2UP,2010,22
Vista Del Monte,HRACEBAS,2010,361
Vista Del Monte,H1RACE,2010,339
Vista Del Monte,HADRBASE,2010,236
Vista Del Monte,HAD1RACE,2010,224
Vista Del Monte,U18RBASE,2010,328
Vista Del Monte,NONHISP,2019,1236
Wakefield,WHITE,2019,2526
Wakefield,BLACK,2019,61
Wakefield,AMERIND,2019,282
Wakefield,ASIAN,2019,17
Wakefield,PACIFIC,2019,7
Wakefield,OTHRACE,2019,1709
Wakefield,RACE2UP,2019,130
Wakefield,HISPPOP,2019,4320
Wakefield,MINORITY,2019,4539
Wakefield,WHITE,2010,2541
Wakefield,BLACK,2010,61
Wakefield,AMERIND,2010,289
Wakefield,ASIAN,2010,18
Wakefield,PACIFIC,2010,7
Wakefield,OTHRACE,2010,1627
Wakefield,RACE2UP,2010,132
Wakefield,HISPPOP,2010,4194
Wakefield,MINORITY,2010,4425
Wakefield,DIVINDX,2010,75.6
Wakefield,HISPWHT,2019,2332
Wakefield,HISPBLK,2019,25
Wakefield,HISPAI,2019,136
Wakefield,HISPASN,2019,12
Wakefield,HISPPI,2019,7
Wakefield,HISPOTH,2019,1704
Wakefield,HISPMLT,2019,103
Wakefield,HWHITE,2010,2291
Wakefield,HBLACK,2010,23
Wakefield,HAMERIND,2010,135
Wakefield,HASIAN,2010,13
Wakefield,HPACIFIC,2010,7
Wakefield,HOTHRACE,2010,1621
Wakefield,HRACE2UP,2010,104
Wakefield,HRACEBAS,2010,4194
Wakefield,H1RACE,2010,4091
Wakefield,HADRBASE,2010,2833
Wakefield,HAD1RACE,2010,2762
Wakefield,U18RBASE,2010,1439
Wakefield,NONHISP,2019,412
West University,WHITE,2019,3479
West University,BLACK,2019,153
West University,AMERIND,2019,89
West University,ASIAN,2019,360
West University,PACIFIC,2019,7
West University,OTHRACE,2019,232
West University,RACE2UP,2019,228
West University,HISPPOP,2019,853
West University,MINORITY,2019,1573
West University,WHITE,2010,3644
West University,BLACK,2010,134
West University,AMERIND,2010,79
West University,ASIAN,2010,283
West University,PACIFIC,2010,7
West University,OTHRACE,2010,188
West University,RACE2UP,2010,191
West University,HISPPOP,2010,703
West University,MINORITY,2010,1301
West University,DIVINDX,2010,51.8
West University,HISPWHT,2019,504
West University,HISPBLK,2019,15
West University,HISPAI,2019,23
West University,HISPASN,2019,5
West University,HISPPI,2019,2
West University,HISPOTH,2019,226
West University,HISPMLT,2019,79
West University,HWHITE,2010,418
West University,HBLACK,2010,12
West University,HAMERIND,2010,19
West University,HASIAN,2010,4
West University,HPACIFIC,2010,2
West University,HOTHRACE,2010,182
West University,HRACE2UP,2010,67
West University,HRACEBAS,2010,704
West University,H1RACE,2010,637
West University,HADRBASE,2010,627
West University,HAD1RACE,2010,570
